esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: 3923
Scenario File Name: .\resources\xosc/./hcis_12.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entity_Name [-] , #1 Entity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entity_Name [-] , #2 Entity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
33, 0.245000, Ego, 0, 15.926383, -0.002734, 5.107184, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 61.068513, -202.542044, 0.000000, 15.023074, -5.296483, 0.000000, -2.527844, 0.727474, 0.000000, 63.616244, -4.812588, -2, 0.000000, 5.944185, -0.013861, 0.000000, 0.003589, 0.000000, 0.000193, , Agent1, 1, 11.111111, -0.000741, 1.494592, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 88.176177, -212.106911, 0.000000, 10.461889, -3.742835, 0.000000, -0.018451, -0.064229, 0.000000, 92.353437, -4.748014, -2, 0.000000, 5.939612, -0.002620, 0.000000, -0.002734, 0.000000, 0.000001, , 
34, 0.251000, Ego, 0, 15.909989, -0.003978, 5.379927, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 61.158552, -202.573800, 0.000000, 15.006620, -5.292556, 0.000000, -2.742325, 0.654414, 0.000000, 63.711615, -4.812252, -2, 0.000000, 5.944064, -0.020144, 0.000000, 0.003446, 0.000000, 0.000258, , Agent1, 1, 11.111111, 0.002106, 1.685069, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 88.238949, -212.129367, 0.000000, 10.461931, -3.742674, 0.000000, 0.006980, 0.026798, 0.000000, 92.420104, -4.748195, -2, 0.000000, 5.939657, 0.007447, 0.000000, -0.002689, 0.000000, 0.000004, , 
35, 0.259000, Ego, 0, 15.888310, -0.005314, 5.743088, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 61.278441, -202.616104, 0.000000, 14.986053, -5.288111, 0.000000, -2.570937, 0.555635, 0.000000, 63.838565, -4.811830, -2, 0.000000, 5.943849, -0.026874, 0.000000, 0.003193, 0.000000, 0.000344, , Agent1, 1, 11.111111, 0.005171, 1.939037, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 88.322647, -212.159300, 0.000000, 10.462299, -3.741721, 0.000000, 0.046047, 0.119139, 0.000000, 92.508991, -4.748428, -2, 0.000000, 5.939803, 0.018289, 0.000000, -0.002544, 0.000000, 0.000009, , 
36, 0.264000, Ego, 0, 15.874775, -0.006552, 5.969870, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 61.353296, -202.642535, 0.000000, 14.971082, -5.286097, 0.000000, -2.994195, 0.402917, 0.000000, 63.917807, -4.811584, -2, 0.000000, 5.943684, -0.033106, 0.000000, 0.002998, 0.000000, 0.000398, , Agent1, 1, 11.111111, 0.007671, 2.097767, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 88.374961, -212.178001, 0.000000, 10.462813, -3.740145, 0.000000, 0.102708, 0.315206, 0.000000, 92.564544, -4.748566, -2, 0.000000, 5.939945, 0.028355, 0.000000, -0.002402, 0.000000, 0.000011, , 
37, 0.272000, Ego, 0, 15.853318, -0.002916, 0.049047, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 61.472768, -202.684746, 0.000000, 14.933919, -5.276328, 0.000000, -4.645354, 1.221116, 0.000000, 64.044392, -4.811222, -2, 0.000000, 5.943566, -0.014712, 0.000000, 0.002855, 0.000000, -0.000189, , Agent1, 1, 11.111111, 0.010863, 2.351735, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 88.458671, -212.207904, 0.000000, 10.463668, -3.737860, 0.000000, 0.106993, 0.285628, 0.000000, 92.653428, -4.748767, -2, 0.000000, 5.940252, 0.038422, 0.000000, -0.002096, 0.000000, 0.000016, , 
38, 0.278000, Ego, 0, 15.837270, 0.000084, 0.320543, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 61.562380, -202.716399, 0.000000, 14.935358, -5.275565, 0.000000, 0.239853, 0.127049, 0.000000, 64.139502, -4.810943, -2, 0.000000, 5.943699, 0.022134, 0.000000, 0.003003, 0.000000, -0.000127, , Agent1, 1, 11.111111, 0.013863, 2.542211, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 88.521459, -212.230312, 0.000000, 10.464775, -3.734655, 0.000000, 0.184397, 0.534130, 0.000000, 92.720090, -4.748897, -2, 0.000000, 5.940548, 0.049262, 0.000000, -0.001802, 0.000000, 0.000019, , 
39, 0.285000, Ego, 0, 15.818668, 0.002518, 0.636916, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 61.666811, -202.753274, 0.000000, 14.918776, -5.267838, 0.000000, -2.368904, 1.103865, 0.000000, 64.250300, -4.810605, -2, 0.000000, 5.943787, 0.012678, 0.000000, 0.003102, 0.000000, -0.000054, , Agent1, 1, 11.111111, 0.016774, 2.764434, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 88.594722, -212.256429, 0.000000, 10.466102, -3.730955, 0.000000, 0.189633, 0.528547, 0.000000, 92.797861, -4.749021, -2, 0.000000, 5.940963, 0.059327, 0.000000, -0.001388, 0.000000, 0.000023, , 
40, 0.293000, Ego, 0, 15.797562, 0.000362, 0.998003, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 61.786007, -202.795355, 0.000000, 14.899514, -5.260161, 0.000000, -2.407782, 0.959723, 0.000000, 64.376713, -4.810210, -2, 0.000000, 5.943802, 0.001819, 0.000000, 0.003118, 0.000000, 0.000029, , Agent1, 1, 11.111111, 0.020058, 3.018402, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 88.678466, -212.286235, 0.000000, 10.467934, -3.725835, 0.000000, 0.228929, 0.640111, 0.000000, 92.886740, -4.749120, -2, 0.000000, 5.941531, 0.070941, 0.000000, -0.000823, 0.000000, 0.000027, , 
41, 0.300000, Ego, 0, 15.779176, -0.001790, 1.313587, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 61.890179, -202.832135, 0.000000, 14.881653, -5.254310, 0.000000, -2.551560, 0.835872, 0.000000, 64.487152, -4.809869, -2, 0.000000, 5.943739, -0.008988, 0.000000, 0.003048, 0.000000, 0.000101, , Agent1, 1, 11.111111, 0.023341, 3.240624, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 88.751756, -212.312274, 0.000000, 10.470054, -3.719813, 0.000000, 0.302956, 0.860285, 0.000000, 92.964508, -4.749163, -2, 0.000000, 5.942109, 0.082553, 0.000000, -0.000247, 0.000000, 0.000031, , 
42, 0.308000, Ego, 0, 15.758315, -0.003936, 1.673777, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 62.009073, -202.874128, 0.000000, 14.861760, -5.249120, 0.000000, -2.486563, 0.648707, 0.000000, 64.613157, -4.809495, -2, 0.000000, 5.943581, -0.019741, 0.000000, 0.002872, 0.000000, 0.000184, , Agent1, 1, 11.111111, 0.019341, 3.494592, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 88.835515, -212.341992, 0.000000, 10.469922, -3.714798, 0.000000, -0.016583, 0.626778, 0.000000, 93.053384, -4.749173, -2, 0.000000, 5.942059, -0.006219, 0.000000, -0.000298, 0.000000, -0.000008, , 
43, 0.313000, Ego, 0, 15.745287, -0.005791, 1.898709, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 62.083311, -202.900362, 0.000000, 14.847535, -5.246717, 0.000000, -2.845052, 0.480547, 0.000000, 64.691814, -4.809275, -2, 0.000000, 5.943436, -0.029025, 0.000000, 0.002710, 0.000000, 0.000235, , Agent1, 1, 11.111111, 0.016841, 3.653323, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 88.887867, -212.360586, 0.000000, 10.470352, -3.718797, 0.000000, 0.086129, -0.799783, 0.000000, 93.108941, -4.749198, -2, 0.000000, 5.941769, -0.058007, 0.000000, -0.000587, 0.000000, -0.000006, , 
44, 0.323000, Ego, 0, 15.719570, -0.007928, 2.347840, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 62.231548, -202.952789, 0.000000, 14.823722, -5.242682, 0.000000, -2.381328, 0.403504, 0.000000, 64.848832, -4.808882, -2, 0.000000, 5.943039, -0.039670, 0.000000, 0.002268, 0.000000, 0.000338, , Agent1, 1, 11.111111, 0.011841, 3.970783, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 88.992558, -212.397812, 0.000000, 10.469072, -3.722531, 0.000000, -0.128020, -0.373347, 0.000000, 93.220056, -4.749287, -2, 0.000000, 5.941381, -0.038838, 0.000000, -0.000975, 0.000000, -0.000003, , 
45, 0.328000, Ego, 0, 15.706691, -0.010059, 2.572221, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 62.305588, -202.979002, 0.000000, 14.807986, -5.242670, 0.000000, -3.147041, 0.002395, 0.000000, 64.927239, -4.808715, -2, 0.000000, 5.942788, -0.050292, 0.000000, 0.001989, 0.000000, 0.000389, , Agent1, 1, 11.111111, 0.009341, 4.129513, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 89.044899, -212.416436, 0.000000, 10.468189, -3.724898, 0.000000, -0.176716, -0.473467, 0.000000, 93.275612, -4.749345, -2, 0.000000, 5.941282, -0.019669, 0.000000, -0.001073, 0.000000, -0.000002, , 
46, 0.336000, Ego, 0, 15.686280, -0.006059, 2.930765, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 62.423735, -203.020869, 0.000000, 14.768454, -5.233432, 0.000000, -4.941499, 1.154710, 0.000000, 65.052494, -4.808489, -2, 0.000000, 5.942647, -0.017625, 0.000000, 0.001828, 0.000000, -0.000176, , Agent1, 1, 11.111111, 0.005341, 4.383481, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 89.128642, -212.446241, 0.000000, 10.467953, -3.725636, 0.000000, -0.029431, -0.092278, 0.000000, 93.364502, -4.749442, -2, 0.000000, 5.941258, -0.003057, 0.000000, -0.001098, 0.000000, 0.000001, , 
47, 0.342000, Ego, 0, 15.671008, -0.003059, 3.199411, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 62.512378, -203.052270, 0.000000, 14.773715, -5.233427, 0.000000, 0.876771, 0.000915, 0.000000, 65.146600, -4.808307, -2, 0.000000, 5.942817, 0.028354, 0.000000, 0.002012, 0.000000, -0.000117, , Agent1, 1, 11.111111, 0.004194, 4.573957, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 89.191451, -212.468593, 0.000000, 10.468125, -3.725246, 0.000000, 0.028649, 0.064982, 0.000000, 93.431168, -4.749513, -2, 0.000000, 5.941347, 0.014833, 0.000000, -0.001009, 0.000000, 0.000003, , 
48, 0.350000, Ego, 0, 15.650817, 0.000941, 3.557144, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 62.630427, -203.094068, 0.000000, 14.756158, -5.224733, 0.000000, -2.194590, 1.086732, 0.000000, 65.271877, -4.808046, -2, 0.000000, 5.942937, 0.015030, 0.000000, 0.002142, 0.000000, -0.000038, , Agent1, 1, 11.111111, 0.008194, 4.827926, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 89.275201, -212.498380, 0.000000, 10.468725, -3.723461, 0.000000, 0.074933, 0.223118, 0.000000, 93.520056, -4.749592, -2, 0.000000, 5.941609, 0.032722, 0.000000, -0.000747, 0.000000, 0.000005, , 
49, 0.356000, Ego, 0, 15.635708, 0.000355, 3.825184, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 62.718876, -203.125379, 0.000000, 14.741527, -5.218552, 0.000000, -2.438527, 1.030104, 0.000000, 65.365709, -4.807844, -2, 0.000000, 5.942948, 0.001765, 0.000000, 0.002153, 0.000000, 0.000021, , Agent1, 1, 11.111111, 0.011194, 5.018402, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 89.338020, -212.520703, 0.000000, 10.469781, -3.720433, 0.000000, 0.176102, 0.504785, 0.000000, 93.586721, -4.749633, -2, 0.000000, 5.941912, 0.050610, 0.000000, -0.000444, 0.000000, 0.000007, , 
50, 0.364000, Ego, 0, 15.615732, -0.002301, 4.182115, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 62.836662, -203.167081, 0.000000, 14.723192, -5.212671, 0.000000, -2.291934, 0.735173, 0.000000, 65.490622, -4.807580, -2, 0.000000, 5.942856, -0.011440, 0.000000, 0.002054, 0.000000, 0.000099, , Agent1, 1, 11.111111, 0.015194, 5.272370, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 89.421791, -212.550431, 0.000000, 10.471356, -3.716042, 0.000000, 0.196878, 0.548907, 0.000000, 93.675607, -4.749649, -2, 0.000000, 5.942460, 0.068498, 0.000000, 0.000103, 0.000000, 0.000010, , 
51, 0.369000, Ego, 0, 15.603250, -0.004763, 4.405019, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 62.910211, -203.193129, 0.000000, 14.709794, -5.209775, 0.000000, -2.679548, 0.579148, 0.000000, 65.568601, -4.807424, -2, 0.000000, 5.942738, -0.023657, 0.000000, 0.001926, 0.000000, 0.000148, , Agent1, 1, 11.111111, 0.017694, 5.431100, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 89.474156, -212.568986, 0.000000, 10.473171, -3.710849, 0.000000, 0.363053, 1.038513, 0.000000, 93.731160, -4.749632, -2, 0.000000, 5.942886, 0.085108, 0.000000, 0.000528, 0.000000, 0.000011, , 
52, 0.376000, Ego, 0, 15.585911, -0.007031, 4.716737, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 63.013063, -203.229577, 0.000000, 14.693205, -5.206842, 0.000000, -2.369903, 0.419095, 0.000000, 65.677625, -4.807228, -2, 0.000000, 5.942494, -0.034883, 0.000000, 0.001662, 0.000000, 0.000217, , Agent1, 1, 11.111111, 0.021194, 5.653323, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 89.547483, -212.594921, 0.000000, 10.475264, -3.704999, 0.000000, 0.298920, 0.835740, 0.000000, 93.808934, -4.749564, -2, 0.000000, 5.943589, 0.100441, 0.000000, 0.001230, 0.000000, 0.000013, , 
53, 0.386000, Ego, 0, 15.561416, -0.010237, 5.161349, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 63.159755, -203.281622, 0.000000, 14.669218, -5.204417, 0.000000, -2.398694, 0.242441, 0.000000, 65.833077, -4.807009, -2, 0.000000, 5.941987, -0.050708, 0.000000, 0.001114, 0.000000, 0.000315, , Agent1, 1, 11.111111, 0.026194, 5.970783, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 89.652271, -212.631871, 0.000000, 10.478821, -3.695044, 0.000000, 0.355706, 0.995503, 0.000000, 93.920038, -4.749362, -2, 0.000000, 5.944810, 0.122161, 0.000000, 0.002450, 0.000000, 0.000017, , 
54, 0.390000, Ego, 0, 15.551577, -0.012237, 5.339081, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 63.218379, -203.302446, 0.000000, 14.655818, -5.206163, 0.000000, -3.349799, -0.436354, 0.000000, 65.895189, -4.806948, -2, 0.000000, 5.941732, -0.063711, 0.000000, 0.000838, 0.000000, 0.000354, , Agent1, 1, 11.111111, 0.028194, 6.097767, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 89.694200, -212.646613, 0.000000, 10.482149, -3.685511, 0.000000, 0.832016, 2.383116, 0.000000, 93.964479, -4.749241, -2, 0.000000, 5.945371, 0.140048, 0.000000, 0.003009, 0.000000, 0.000018, , 
55, 0.402000, Ego, 0, 15.522612, -0.006237, 5.871285, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 63.393697, -203.364809, 0.000000, 14.609911, -5.196928, 0.000000, -3.825602, 0.769551, 0.000000, 66.081144, -4.806853, -2, 0.000000, 5.941464, -0.022339, 0.000000, 0.000544, 0.000000, -0.000152, , Agent1, 1, 11.111111, 0.022194, 0.195534, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 89.819999, -212.690789, 0.000000, 10.483244, -3.681356, 0.000000, 0.091258, 0.346249, 0.000000, 94.097801, -4.748826, -2, 0.000000, 5.945045, -0.027109, 0.000000, 0.002684, 0.000000, -0.000002, , 
56, 0.416000, Ego, 0, 15.489261, 0.000763, 0.207670, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 63.598087, -203.437462, 0.000000, 14.599245, -5.189471, 0.000000, -0.761850, 0.532676, 0.000000, 66.298152, -4.806691, -2, 0.000000, 5.941766, 0.021578, 0.000000, 0.000865, 0.000000, -0.000021, , Agent1, 1, 11.111111, 0.015194, 0.639978, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 89.966725, -212.742453, 0.000000, 10.480463, -3.690264, 0.000000, -0.198681, -0.636264, 0.000000, 94.253357, -4.748473, -2, 0.000000, 5.944337, -0.050587, 0.000000, 0.001976, 0.000000, -0.000001, , 
57, 0.420000, Ego, 0, 15.479637, 0.000130, 0.384581, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 63.656437, -203.458195, 0.000000, 14.587498, -5.183371, 0.000000, -2.936904, 1.525017, 0.000000, 66.360077, -4.806638, -2, 0.000000, 5.941769, 0.000641, 0.000000, 0.000868, 0.000000, 0.000017, , Agent1, 1, 11.111111, 0.013194, 0.766963, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 90.008642, -212.757228, 0.000000, 10.479157, -3.693783, 0.000000, -0.326436, -0.879640, 0.000000, 94.297802, -4.748387, -2, 0.000000, 5.944263, -0.018523, 0.000000, 0.001902, 0.000000, -0.000000, , 
58, 0.427000, Ego, 0, 15.462948, -0.002458, 0.693839, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 63.758445, -203.494446, 0.000000, 14.572568, -5.178639, 0.000000, -2.132797, 0.675989, 0.000000, 66.468309, -4.806547, -2, 0.000000, 5.941684, -0.012099, 0.000000, 0.000778, 0.000000, 0.000082, , Agent1, 1, 11.111111, 0.009694, 0.989185, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 90.081995, -212.783088, 0.000000, 10.479021, -3.694242, 0.000000, -0.019438, -0.065679, 0.000000, 94.375580, -4.748240, -2, 0.000000, 5.944270, 0.001072, 0.000000, 0.001909, 0.000000, 0.000000, , 
59, 0.431000, Ego, 0, 15.453404, -0.004458, 0.870450, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 63.816693, -203.515152, 0.000000, 14.562080, -5.176527, 0.000000, -2.621930, 0.527918, 0.000000, 66.530098, -4.806502, -2, 0.000000, 5.941585, -0.024806, 0.000000, 0.000672, 0.000000, 0.000119, , Agent1, 1, 11.111111, 0.007694, 1.116169, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 90.123912, -212.797863, 0.000000, 10.479249, -3.693676, 0.000000, 0.056952, 0.141558, 0.000000, 94.420024, -4.748153, -2, 0.000000, 5.944353, 0.020667, 0.000000, 0.001992, 0.000000, 0.000001, , 
60, 0.438000, Ego, 0, 15.436852, -0.007623, 1.179187, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 63.918519, -203.551369, 0.000000, 14.546554, -5.173866, 0.000000, -2.218044, 0.380163, 0.000000, 66.638094, -4.806444, -2, 0.000000, 5.941322, -0.037459, 0.000000, 0.000394, 0.000000, 0.000184, , Agent1, 1, 11.111111, 0.011194, 1.338391, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 90.197272, -212.823706, 0.000000, 10.479913, -3.691879, 0.000000, 0.094923, 0.256773, 0.000000, 94.497802, -4.747989, -2, 0.000000, 5.944635, 0.040261, 0.000000, 0.002273, 0.000000, 0.000001, , 
61, 0.446000, Ego, 0, 15.418074, -0.011135, 1.531600, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 64.034738, -203.592751, 0.000000, 14.527385, -5.172721, 0.000000, -2.396137, 0.143040, 0.000000, 66.761330, -4.806422, -2, 0.000000, 5.940885, -0.054649, 0.000000, -0.000071, 0.000000, 0.000259, , Agent1, 1, 11.111111, 0.015194, 1.592359, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 90.281123, -212.853207, 0.000000, 10.481381, -3.687632, 0.000000, 0.183528, 0.530812, 0.000000, 94.586690, -4.747764, -2, 0.000000, 5.945171, 0.066981, 0.000000, 0.002809, 0.000000, 0.000002, , 
62, 0.454000, Ego, 0, 15.399408, -0.014873, 1.883586, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 64.150795, -203.634142, 0.000000, 14.507159, -5.173850, 0.000000, -2.528311, -0.141107, 0.000000, 66.884372, -4.806468, -2, 0.000000, 5.940302, -0.072905, 0.000000, -0.000690, 0.000000, 0.000333, , Agent1, 1, 11.111111, 0.019194, 1.846328, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 90.364993, -212.882653, 0.000000, 10.483795, -3.680827, 0.000000, 0.301689, 0.850638, 0.000000, 94.675578, -4.747482, -2, 0.000000, 5.945935, 0.095482, 0.000000, 0.003573, 0.000000, 0.000003, , 
63, 0.460000, Ego, 0, 15.385433, -0.017873, 2.147337, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 64.237738, -203.665204, 0.000000, 14.490442, -5.177074, 0.000000, -2.786167, -0.537357, 0.000000, 66.976537, -4.806557, -2, 0.000000, 5.939769, -0.088819, 0.000000, -0.001257, 0.000000, 0.000389, , Agent1, 1, 11.111111, 0.022194, 2.036804, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 90.427913, -212.904691, 0.000000, 10.486581, -3.672956, 0.000000, 0.464443, 1.311840, 0.000000, 94.742244, -4.747221, -2, 0.000000, 5.946657, 0.120420, 0.000000, 0.004295, 0.000000, 0.000003, , 
64, 0.466000, Ego, 0, 15.371521, -0.014873, 2.410849, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 64.324407, -203.696199, 0.000000, 14.444746, -5.165848, 0.000000, -7.615937, 1.871086, 0.000000, 67.068594, -4.806676, -2, 0.000000, 5.939858, 0.014868, 0.000000, -0.001164, 0.000000, -0.000153, , Agent1, 1, 11.111111, 0.025194, 2.227280, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 90.490850, -212.926679, 0.000000, 10.489503, -3.664719, 0.000000, 0.486922, 1.372918, 0.000000, 94.808910, -4.746907, -2, 0.000000, 5.947508, 0.141796, 0.000000, 0.005146, 0.000000, 0.000004, , 
65, 0.475000, Ego, 0, 15.350877, -0.010373, 2.805585, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 64.454535, -203.742692, 0.000000, 14.458692, -5.165902, 0.000000, 1.549549, -0.006056, 0.000000, 67.206854, -4.806812, -2, 0.000000, 5.940173, 0.034950, 0.000000, -0.000834, 0.000000, -0.000073, , Agent1, 1, 11.111111, 0.029694, 2.512994, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 90.585294, -212.959552, 0.000000, 10.493856, -3.652465, 0.000000, 0.483673, 1.361458, 0.000000, 94.908908, -4.746319, -2, 0.000000, 5.949025, 0.168515, 0.000000, 0.006662, 0.000000, 0.000005, , 
66, 0.480000, Ego, 0, 15.339387, -0.007873, 3.024719, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 64.526773, -203.768487, 0.000000, 14.447580, -5.158933, 0.000000, -2.222435, 1.393971, 0.000000, 67.283577, -4.806872, -2, 0.000000, 5.940252, 0.015731, 0.000000, -0.000752, 0.000000, -0.000028, , Agent1, 1, 11.111111, 0.032194, 2.671724, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 90.637787, -212.977748, 0.000000, 10.498521, -3.639283, 0.000000, 0.933085, 2.636454, 0.000000, 94.964462, -4.745922, -2, 0.000000, 5.949992, 0.193452, 0.000000, 0.007629, 0.000000, 0.000005, , 
67, 0.490000, Ego, 0, 15.316734, -0.002873, 3.462340, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 64.671052, -203.820001, 0.000000, 14.427946, -5.151389, 0.000000, -1.963396, 0.754370, 0.000000, 67.436766, -4.806987, -2, 0.000000, 5.940204, -0.004772, 0.000000, -0.000802, 0.000000, 0.000060, , Agent1, 1, 11.111111, 0.027194, 2.989185, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 90.742798, -213.014057, 0.000000, 10.501064, -3.630883, 0.000000, 0.254305, 0.840009, 0.000000, 95.075571, -4.745042, -2, 0.000000, 5.949923, -0.006840, 0.000000, 0.007560, 0.000000, 0.000003, , 
68, 0.494000, Ego, 0, 15.307622, -0.004873, 3.637285, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 64.728720, -203.840597, 0.000000, 14.417054, -5.148969, 0.000000, -2.722956, 0.604858, 0.000000, 67.497978, -4.807039, -2, 0.000000, 5.940108, -0.023843, 0.000000, -0.000902, 0.000000, 0.000096, , Agent1, 1, 11.111111, 0.025194, 3.116169, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 90.784795, -213.028604, 0.000000, 10.499408, -3.636707, 0.000000, -0.414240, -1.455924, 0.000000, 95.120014, -4.744714, -2, 0.000000, 5.949579, -0.086045, 0.000000, 0.007216, 0.000000, 0.000003, , 
